fid,new_commun,old_commun,mean_rh,date
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,82.45212873501166,2000-01
10,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,82.72878221276184,2000-01
11,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,82.82506829597398,2000-01
12,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,83.33645986807649,2000-01
13,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,83.10228714408485,2000-01
95,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,82.7710534894864,2000-01
96,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,82.65028328904413,2000-01
98,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,82.04247324166079,2000-01
107,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,82.42599577393706,2000-01
108,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,82.42599577393706,2000-01
109,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,82.2594152801201,2000-01
110,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,82.42599577393706,2000-01
111,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,82.42599577393706,2000-01
112,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,82.42599577393706,2000-01
130,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,82.7710534894864,2000-01
131,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,82.16422642651041,2000-01
156,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,82.53042387016473,2000-01
171,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,82.42599577393706,2000-01
172,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,82.42599577393706,2000-01
177,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,82.42599577393706,2000-01
178,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,82.42599577393706,2000-01
179,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,82.42599577393706,2000-01
193,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,82.1761250332116,2000-01
15,AMBOHIMIERA,AMBOHIMIERA,82.57967516062763,2000-01
16,AMBOHIMIERA,AMBOHIMIERA,82.97978071003753,2000-01
17,AMBOHIMIERA,AMBOHIMIERA,82.47694466662247,2000-01
18,AMBOHIMIERA,AMBOHIMIERA,83.11729503408806,2000-01
19,AMBOHIMIERA,AMBOHIMIERA,82.9864374109291,2000-01
20,AMBOHIMIERA,AMBOHIMIERA,83.68785318049548,2000-01
37,AMBOHIMIERA,AMBOHIMIERA,82.5916598250191,2000-01
38,AMBOHIMIERA,AMBOHIMIERA,82.65735554973968,2000-01
39,AMBOHIMIERA,AMBOHIMIERA,82.3198461112284,2000-01
120,AMBOHIMIERA,AMBOHIMIERA,81.7808993806413,2000-01
121,AMBOHIMIERA,AMBOHIMIERA,82.02799087471736,2000-01
122,AMBOHIMIERA,AMBOHIMIERA,81.755471859274,2000-01
123,AMBOHIMIERA,AMBOHIMIERA,81.90186024915137,2000-01
124,AMBOHIMIERA,AMBOHIMIERA,81.93110225037552,2000-01
125,AMBOHIMIERA,AMBOHIMIERA,82.32015987109108,2000-01
143,AMBOHIMIERA,AMBOHIMIERA,82.33004415797367,2000-01
144,AMBOHIMIERA,AMBOHIMIERA,81.57317314034242,2000-01
173,AMBOHIMIERA,AMBOHIMIERA,81.99870444161378,2000-01
174,AMBOHIMIERA,AMBOHIMIERA,82.41508484338483,2000-01
175,AMBOHIMIERA,AMBOHIMIERA,82.7710534894864,2000-01
176,AMBOHIMIERA,AMBOHIMIERA,83.03244028447507,2000-01
8,ANALAMPASINA,ANALAMPASINA,81.81520062994153,2000-01
113,ANALAMPASINA,ANALAMPASINA,81.81520062994153,2000-01
114,ANALAMPASINA,ANALAMPASINA,81.79016330343129,2000-01
153,ANALAMPASINA,ANALAMPASINA,81.63872225210886,2000-01
154,ANALAMPASINA,ANALAMPASINA,81.81520062994153,2000-01
155,ANALAMPASINA,ANALAMPASINA,81.81520062994153,2000-01
185,ANALAMPASINA,ANALAMPASINA,81.6954607140346,2000-01
186,ANALAMPASINA,ANALAMPASINA,82.1572697933009,2000-01
187,ANALAMPASINA,ANALAMPASINA,81.81520062994153,2000-01
32,AMBIABE,ANDRORANGAVOLA,84.2964690395708,2000-01
33,AMBIABE,ANDRORANGAVOLA,84.25695902804455,2000-01
9,ANDRORANGAVOLA,ANDRORANGAVOLA,84.67576092122066,2000-01
31,ANDRORANGAVOLA,ANDRORANGAVOLA,84.82830289859719,2000-01
34,ANDRORANGAVOLA,ANDRORANGAVOLA,83.92790693859594,2000-01
35,ANDRORANGAVOLA,ANDRORANGAVOLA,84.5206459215713,2000-01
66,ANDRORANGAVOLA,ANDRORANGAVOLA,84.51135732205867,2000-01
67,ANDRORANGAVOLA,ANDRORANGAVOLA,84.14887038952995,2000-01
68,ANDRORANGAVOLA,ANDRORANGAVOLA,84.70838817006025,2000-01
71,ANDRORANGAVOLA,ANDRORANGAVOLA,84.69156915483333,2000-01
72,ANDRORANGAVOLA,ANDRORANGAVOLA,84.51653281161313,2000-01
73,ANDRORANGAVOLA,ANDRORANGAVOLA,84.51653281161313,2000-01
80,ANDRORANGAVOLA,ANDRORANGAVOLA,84.09001682152964,2000-01
81,ANDRORANGAVOLA,ANDRORANGAVOLA,84.10392867207254,2000-01
82,ANDRORANGAVOLA,ANDRORANGAVOLA,84.2947512129827,2000-01
83,ANDRORANGAVOLA,ANDRORANGAVOLA,84.25695902804455,2000-01
132,ANTARETRA,ANTARETRA,84.5489540496208,2000-01
133,ANTARETRA,ANTARETRA,84.72321554196951,2000-01
134,ANTARETRA,ANTARETRA,84.99569707005362,2000-01
135,ANTARETRA,ANTARETRA,84.7322982595723,2000-01
136,ANTARETRA,ANTARETRA,84.78539141225315,2000-01
137,ANTARETRA,ANTARETRA,84.24474627157322,2000-01
189,ANTARETRA,ANTARETRA,84.70781009023366,2000-01
190,ANTARETRA,ANTARETRA,84.3852569282105,2000-01
191,ANTARETRA,ANTARETRA,83.86544576503779,2000-01
192,ANTARETRA,ANTARETRA,84.21342493154609,2000-01
102,ANTSINDRA,ANTSINDRA,83.14101369709728,2000-01
103,ANTSINDRA,ANTSINDRA,83.25634803200249,2000-01
104,ANTSINDRA,ANTSINDRA,83.38042444385486,2000-01
105,ANTSINDRA,ANTSINDRA,83.32461398806683,2000-01
106,ANTSINDRA,ANTSINDRA,83.47860247726432,2000-01
194,ANTSINDRA,ANTSINDRA,83.6290164963497,2000-01
195,ANTSINDRA,ANTSINDRA,83.03695590868944,2000-01
26,AMPASINAMBO,FASINTSARA,82.1053836942752,2000-01
55,AMPASINAMBO,FASINTSARA,81.7952996259165,2000-01
100,AMPASINAMBO,FASINTSARA,82.47058598585424,2000-01
126,AMPASINAMBO,FASINTSARA,82.52112583980683,2000-01
127,AMPASINAMBO,FASINTSARA,82.55925239629738,2000-01
128,AMPASINAMBO,FASINTSARA,82.75532532595975,2000-01
129,AMPASINAMBO,FASINTSARA,82.69499519375593,2000-01
7,FASINTSARA,FASINTSARA,82.45371576763877,2000-01
23,FASINTSARA,FASINTSARA,82.5023358075706,2000-01
24,FASINTSARA,FASINTSARA,82.91179598796876,2000-01
25,FASINTSARA,FASINTSARA,82.92894187787576,2000-01
27,FASINTSARA,FASINTSARA,81.90076491071697,2000-01
28,FASINTSARA,FASINTSARA,82.75532532595975,2000-01
56,FASINTSARA,FASINTSARA,81.95912389551921,2000-01
57,FASINTSARA,FASINTSARA,82.42599577393706,2000-01
58,FASINTSARA,FASINTSARA,82.42599577393706,2000-01
59,FASINTSARA,FASINTSARA,82.86468569044624,2000-01
60,FASINTSARA,FASINTSARA,82.69932167533302,2000-01
99,FASINTSARA,FASINTSARA,82.94863138881293,2000-01
115,FASINTSARA,FASINTSARA,82.75532532595975,2000-01
116,FASINTSARA,FASINTSARA,82.75532532595975,2000-01
117,FASINTSARA,FASINTSARA,81.90076491071697,2000-01
118,FASINTSARA,FASINTSARA,82.96037600937193,2000-01
119,FASINTSARA,FASINTSARA,82.54474693736702,2000-01
63,AMBIABE,IFANADIANA,83.87671323443564,2000-01
64,AMBIABE,IFANADIANA,83.53708533180743,2000-01
65,AMBIABE,IFANADIANA,84.40096543387814,2000-01
36,IFANADIANA,IFANADIANA,84.55718279918925,2000-01
78,IFANADIANA,IFANADIANA,84.94228990910075,2000-01
79,IFANADIANA,IFANADIANA,84.53255747402335,2000-01
138,IFANADIANA,IFANADIANA,84.5615783902475,2000-01
139,IFANADIANA,IFANADIANA,84.0674227695205,2000-01
140,IFANADIANA,IFANADIANA,84.47800489810936,2000-01
141,IFANADIANA,IFANADIANA,84.8368664823741,2000-01
142,IFANADIANA,IFANADIANA,84.57129303976066,2000-01
162,IFANADIANA,IFANADIANA,84.55490354220018,2000-01
69,AMBIABE,KELILALINA,83.4732986013979,2000-01
48,KELILALINA,KELILALINA,83.98345178267797,2000-01
49,KELILALINA,KELILALINA,83.25669619471603,2000-01
50,KELILALINA,KELILALINA,83.39565487478026,2000-01
51,KELILALINA,KELILALINA,83.59158717741283,2000-01
52,KELILALINA,KELILALINA,83.39565487478026,2000-01
53,KELILALINA,KELILALINA,83.53396002957973,2000-01
54,KELILALINA,KELILALINA,83.40271339538187,2000-01
61,KELILALINA,KELILALINA,84.145193542767,2000-01
62,KELILALINA,KELILALINA,83.24657957753821,2000-01
70,KELILALINA,KELILALINA,83.14420583466404,2000-01
97,KELILALINA,KELILALINA,83.4732986013979,2000-01
188,KELILALINA,KELILALINA,83.4673260070427,2000-01
1,MAROHARATRA,MAROHARATRA,82.96037600937193,2000-01
14,MAROHARATRA,MAROHARATRA,82.77241288291076,2000-01
22,MAROHARATRA,MAROHARATRA,83.22951299620783,2000-01
30,MAROHARATRA,MAROHARATRA,83.20826533935235,2000-01
40,MAROHARATRA,MAROHARATRA,83.45646908880349,2000-01
91,MAROHARATRA,MAROHARATRA,83.26142391712929,2000-01
92,MAROHARATRA,MAROHARATRA,83.07961785193385,2000-01
93,MAROHARATRA,MAROHARATRA,83.41591405524304,2000-01
94,MAROHARATRA,MAROHARATRA,83.08897929089986,2000-01
101,MAROHARATRA,MAROHARATRA,83.24582432874334,2000-01
145,MAROHARATRA,MAROHARATRA,82.91643657721217,2000-01
150,MAROHARATRA,MAROHARATRA,83.03425675085629,2000-01
151,MAROHARATRA,MAROHARATRA,83.31272056360508,2000-01
152,MAROHARATRA,MAROHARATRA,83.24582432874334,2000-01
180,MAROHARATRA,MAROHARATRA,82.96341269362057,2000-01
181,MAROHARATRA,MAROHARATRA,83.40758457757747,2000-01
182,MAROHARATRA,MAROHARATRA,83.27603553158413,2000-01
183,MAROHARATRA,MAROHARATRA,83.344420003039,2000-01
184,MAROHARATRA,MAROHARATRA,83.23646536745248,2000-01
3,MAROTOKO,MAROTOKO,84.19085100328105,2000-01
4,MAROTOKO,MAROTOKO,84.50115141027436,2000-01
5,MAROTOKO,MAROTOKO,83.66241264315535,2000-01
6,MAROTOKO,MAROTOKO,83.60903013262674,2000-01
21,MAROTOKO,MAROTOKO,84.16298443393812,2000-01
157,MAROTOKO,MAROTOKO,83.97774836788281,2000-01
158,MAROTOKO,MAROTOKO,83.95089831610053,2000-01
159,MAROTOKO,MAROTOKO,83.89650775404415,2000-01
160,MAROTOKO,MAROTOKO,83.95089831610053,2000-01
161,MAROTOKO,MAROTOKO,83.8707127720391,2000-01
87,RANOMAFANA,RANOMAFANA,82.56018864279328,2000-01
88,RANOMAFANA,RANOMAFANA,82.54516616789424,2000-01
89,RANOMAFANA,RANOMAFANA,83.00307312993017,2000-01
90,RANOMAFANA,RANOMAFANA,82.80601841438803,2000-01
146,RANOMAFANA,RANOMAFANA,82.59056485367367,2000-01
147,RANOMAFANA,RANOMAFANA,82.99310986422698,2000-01
148,RANOMAFANA,RANOMAFANA,83.1541278684483,2000-01
149,RANOMAFANA,RANOMAFANA,82.80885026958373,2000-01
29,TSARATANANA,TSARATANANA,84.33579563708498,2000-01
41,TSARATANANA,TSARATANANA,84.27031700627988,2000-01
42,TSARATANANA,TSARATANANA,84.6368457597997,2000-01
43,TSARATANANA,TSARATANANA,83.55619772671862,2000-01
44,TSARATANANA,TSARATANANA,84.0632187571121,2000-01
45,TSARATANANA,TSARATANANA,84.27031700627988,2000-01
46,TSARATANANA,TSARATANANA,83.68785318049548,2000-01
47,TSARATANANA,TSARATANANA,84.11146323561141,2000-01
74,TSARATANANA,TSARATANANA,84.35925482164654,2000-01
75,TSARATANANA,TSARATANANA,84.8430949796351,2000-01
76,TSARATANANA,TSARATANANA,83.68785318049548,2000-01
77,TSARATANANA,TSARATANANA,84.82015095387995,2000-01
84,TSARATANANA,TSARATANANA,83.7266771303274,2000-01
85,TSARATANANA,TSARATANANA,83.4901546926872,2000-01
86,TSARATANANA,TSARATANANA,83.37483371179894,2000-01
163,TSARATANANA,TSARATANANA,83.54297141885247,2000-01
164,TSARATANANA,TSARATANANA,83.61613001949722,2000-01
165,TSARATANANA,TSARATANANA,83.88951543659844,2000-01
166,TSARATANANA,TSARATANANA,83.91677108078581,2000-01
167,TSARATANANA,TSARATANANA,84.23288771571183,2000-01
168,TSARATANANA,TSARATANANA,84.31525620019082,2000-01
169,TSARATANANA,TSARATANANA,84.72739974207937,2000-01
170,TSARATANANA,TSARATANANA,83.40917316916187,2000-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,91.40688029940927,2000-02
10,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,91.21137617898994,2000-02
11,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,91.21904894851099,2000-02
12,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,91.49950993649118,2000-02
13,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,91.41173933391788,2000-02
95,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,91.18150412083891,2000-02
96,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,91.21020062911856,2000-02
98,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,91.05863675843506,2000-02
107,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,91.26349414449503,2000-02
108,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,91.26349414449503,2000-02
109,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,91.17451568388312,2000-02
110,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,91.26349414449503,2000-02
111,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,91.26349414449503,2000-02
112,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,91.26349414449503,2000-02
130,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,91.18150412083891,2000-02
131,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,91.12367084924776,2000-02
156,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,91.21812860221539,2000-02
171,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,91.26349414449503,2000-02
172,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,91.26349414449503,2000-02
177,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,91.26349414449503,2000-02
178,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,91.26349414449503,2000-02
179,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,91.26349414449503,2000-02
193,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,91.13002645357717,2000-02
15,AMBOHIMIERA,AMBOHIMIERA,91.42708947084822,2000-02
16,AMBOHIMIERA,AMBOHIMIERA,91.14648992554112,2000-02
17,AMBOHIMIERA,AMBOHIMIERA,91.46139877736418,2000-02
18,AMBOHIMIERA,AMBOHIMIERA,91.53232081566456,2000-02
19,AMBOHIMIERA,AMBOHIMIERA,91.50670732117848,2000-02
20,AMBOHIMIERA,AMBOHIMIERA,91.47894765734816,2000-02
37,AMBOHIMIERA,AMBOHIMIERA,91.27656353505513,2000-02
38,AMBOHIMIERA,AMBOHIMIERA,91.09604274896876,2000-02
39,AMBOHIMIERA,AMBOHIMIERA,91.2399764319418,2000-02
120,AMBOHIMIERA,AMBOHIMIERA,90.89993773445583,2000-02
121,AMBOHIMIERA,AMBOHIMIERA,91.17495274266776,2000-02
122,AMBOHIMIERA,AMBOHIMIERA,90.83250228028348,2000-02
123,AMBOHIMIERA,AMBOHIMIERA,90.93896849978798,2000-02
124,AMBOHIMIERA,AMBOHIMIERA,90.78819090052883,2000-02
125,AMBOHIMIERA,AMBOHIMIERA,91.5001394077832,2000-02
143,AMBOHIMIERA,AMBOHIMIERA,91.10607620509268,2000-02
144,AMBOHIMIERA,AMBOHIMIERA,90.44568305490667,2000-02
173,AMBOHIMIERA,AMBOHIMIERA,91.12119554197457,2000-02
174,AMBOHIMIERA,AMBOHIMIERA,91.4330582947423,2000-02
175,AMBOHIMIERA,AMBOHIMIERA,91.18150412083891,2000-02
176,AMBOHIMIERA,AMBOHIMIERA,91.5157117209182,2000-02
8,ANALAMPASINA,ANALAMPASINA,90.93723978891805,2000-02
113,ANALAMPASINA,ANALAMPASINA,90.93723978891805,2000-02
114,ANALAMPASINA,ANALAMPASINA,90.88638909229618,2000-02
153,ANALAMPASINA,ANALAMPASINA,90.57881300370141,2000-02
154,ANALAMPASINA,ANALAMPASINA,90.93723978891805,2000-02
155,ANALAMPASINA,ANALAMPASINA,90.93723978891805,2000-02
185,ANALAMPASINA,ANALAMPASINA,90.69404856261768,2000-02
186,ANALAMPASINA,ANALAMPASINA,91.31855888556862,2000-02
187,ANALAMPASINA,ANALAMPASINA,90.93723978891805,2000-02
32,AMBIABE,ANDRORANGAVOLA,91.24270472244375,2000-02
33,AMBIABE,ANDRORANGAVOLA,91.27474653844021,2000-02
9,ANDRORANGAVOLA,ANDRORANGAVOLA,90.92110235190333,2000-02
31,ANDRORANGAVOLA,ANDRORANGAVOLA,91.31090406680599,2000-02
34,ANDRORANGAVOLA,ANDRORANGAVOLA,89.89162183524822,2000-02
35,ANDRORANGAVOLA,ANDRORANGAVOLA,90.86365819409617,2000-02
66,ANDRORANGAVOLA,ANDRORANGAVOLA,90.76601035340941,2000-02
67,ANDRORANGAVOLA,ANDRORANGAVOLA,90.65788670633289,2000-02
68,ANDRORANGAVOLA,ANDRORANGAVOLA,90.96230281358694,2000-02
71,ANDRORANGAVOLA,ANDRORANGAVOLA,90.92228656247912,2000-02
72,ANDRORANGAVOLA,ANDRORANGAVOLA,90.85417197870497,2000-02
73,ANDRORANGAVOLA,ANDRORANGAVOLA,90.85417197870497,2000-02
80,ANDRORANGAVOLA,ANDRORANGAVOLA,90.88062731925142,2000-02
81,ANDRORANGAVOLA,ANDRORANGAVOLA,90.91347058751714,2000-02
82,ANDRORANGAVOLA,ANDRORANGAVOLA,91.24409784487838,2000-02
83,ANDRORANGAVOLA,ANDRORANGAVOLA,91.27474653844021,2000-02
132,ANTARETRA,ANTARETRA,90.86883456723457,2000-02
133,ANTARETRA,ANTARETRA,91.03222644826617,2000-02
134,ANTARETRA,ANTARETRA,91.43081768371086,2000-02
135,ANTARETRA,ANTARETRA,91.045512822781,2000-02
136,ANTARETRA,ANTARETRA,91.14624309766884,2000-02
137,ANTARETRA,ANTARETRA,90.52871922288591,2000-02
189,ANTARETRA,ANTARETRA,91.12146646001841,2000-02
190,ANTARETRA,ANTARETRA,90.72408355696548,2000-02
191,ANTARETRA,ANTARETRA,89.80650915344701,2000-02
192,ANTARETRA,ANTARETRA,90.42266417624484,2000-02
102,ANTSINDRA,ANTSINDRA,91.40351634932965,2000-02
103,ANTSINDRA,ANTSINDRA,91.40739180595848,2000-02
104,ANTSINDRA,ANTSINDRA,91.55477287026171,2000-02
105,ANTSINDRA,ANTSINDRA,91.34492906151225,2000-02
106,ANTSINDRA,ANTSINDRA,91.33879042830961,2000-02
194,ANTSINDRA,ANTSINDRA,91.55272509194809,2000-02
195,ANTSINDRA,ANTSINDRA,91.3530707378179,2000-02
26,AMPASINAMBO,FASINTSARA,90.86086136705069,2000-02
55,AMPASINAMBO,FASINTSARA,90.83207795343044,2000-02
100,AMPASINAMBO,FASINTSARA,90.90571611618581,2000-02
126,AMPASINAMBO,FASINTSARA,90.98133883870389,2000-02
127,AMPASINAMBO,FASINTSARA,91.03838755919999,2000-02
128,AMPASINAMBO,FASINTSARA,91.18969527866953,2000-02
129,AMPASINAMBO,FASINTSARA,91.14313905729429,2000-02
7,FASINTSARA,FASINTSARA,91.09542808988023,2000-02
23,FASINTSARA,FASINTSARA,91.25655872252194,2000-02
24,FASINTSARA,FASINTSARA,91.21935964102997,2000-02
25,FASINTSARA,FASINTSARA,91.21780195267239,2000-02
27,FASINTSARA,FASINTSARA,90.92260491043318,2000-02
28,FASINTSARA,FASINTSARA,91.18969527866953,2000-02
56,FASINTSARA,FASINTSARA,90.96048149199561,2000-02
57,FASINTSARA,FASINTSARA,91.26349414449503,2000-02
58,FASINTSARA,FASINTSARA,91.26349414449503,2000-02
59,FASINTSARA,FASINTSARA,91.20316243174362,2000-02
60,FASINTSARA,FASINTSARA,91.17347439267874,2000-02
99,FASINTSARA,FASINTSARA,91.21601317867933,2000-02
115,FASINTSARA,FASINTSARA,91.18969527866953,2000-02
116,FASINTSARA,FASINTSARA,91.18969527866953,2000-02
117,FASINTSARA,FASINTSARA,90.92260491043318,2000-02
118,FASINTSARA,FASINTSARA,91.21494619068348,2000-02
119,FASINTSARA,FASINTSARA,91.25270571031469,2000-02
63,AMBIABE,IFANADIANA,91.44313163429852,2000-02
64,AMBIABE,IFANADIANA,91.57526823513774,2000-02
65,AMBIABE,IFANADIANA,91.5920984755042,2000-02
36,IFANADIANA,IFANADIANA,91.75773074184326,2000-02
78,IFANADIANA,IFANADIANA,91.47730825299635,2000-02
79,IFANADIANA,IFANADIANA,91.78504851383568,2000-02
138,IFANADIANA,IFANADIANA,91.76840939206994,2000-02
139,IFANADIANA,IFANADIANA,91.68078765678078,2000-02
140,IFANADIANA,IFANADIANA,91.73162208614033,2000-02
141,IFANADIANA,IFANADIANA,91.39976055617174,2000-02
142,IFANADIANA,IFANADIANA,91.5361255226198,2000-02
162,IFANADIANA,IFANADIANA,91.52383652194581,2000-02
69,AMBIABE,KELILALINA,91.57335557224167,2000-02
48,KELILALINA,KELILALINA,91.66226852914947,2000-02
49,KELILALINA,KELILALINA,91.50185774545686,2000-02
50,KELILALINA,KELILALINA,91.53263463573028,2000-02
51,KELILALINA,KELILALINA,91.57584593353667,2000-02
52,KELILALINA,KELILALINA,91.53263463573028,2000-02
53,KELILALINA,KELILALINA,91.5631367282995,2000-02
54,KELILALINA,KELILALINA,91.53633653904949,2000-02
61,KELILALINA,KELILALINA,91.70952189647463,2000-02
62,KELILALINA,KELILALINA,91.5007295857735,2000-02
70,KELILALINA,KELILALINA,91.47694311999742,2000-02
97,KELILALINA,KELILALINA,91.57335557224167,2000-02
188,KELILALINA,KELILALINA,91.57022319251003,2000-02
1,MAROHARATRA,MAROHARATRA,91.21494619068348,2000-02
14,MAROHARATRA,MAROHARATRA,91.19179952133736,2000-02
22,MAROHARATRA,MAROHARATRA,90.9779854267105,2000-02
30,MAROHARATRA,MAROHARATRA,90.9966928554452,2000-02
40,MAROHARATRA,MAROHARATRA,91.16471659467584,2000-02
91,MAROHARATRA,MAROHARATRA,90.99474967177508,2000-02
92,MAROHARATRA,MAROHARATRA,91.11098527066858,2000-02
93,MAROHARATRA,MAROHARATRA,91.20535230273933,2000-02
94,MAROHARATRA,MAROHARATRA,91.1908120834758,2000-02
101,MAROHARATRA,MAROHARATRA,90.96362416828791,2000-02
145,MAROHARATRA,MAROHARATRA,91.20953528096621,2000-02
150,MAROHARATRA,MAROHARATRA,91.14989813782815,2000-02
151,MAROHARATRA,MAROHARATRA,91.09710070240877,2000-02
152,MAROHARATRA,MAROHARATRA,90.96362416828791,2000-02
180,MAROHARATRA,MAROHARATRA,91.21227255214735,2000-02
181,MAROHARATRA,MAROHARATRA,91.08044879563478,2000-02
182,MAROHARATRA,MAROHARATRA,91.02390389337474,2000-02
183,MAROHARATRA,MAROHARATRA,91.16034987208114,2000-02
184,MAROHARATRA,MAROHARATRA,90.97186423459597,2000-02
3,MAROTOKO,MAROTOKO,90.57373050302535,2000-02
4,MAROTOKO,MAROTOKO,90.83158957938235,2000-02
5,MAROTOKO,MAROTOKO,89.60018462808414,2000-02
6,MAROTOKO,MAROTOKO,89.52181041867033,2000-02
21,MAROTOKO,MAROTOKO,90.48469192741186,2000-02
157,MAROTOKO,MAROTOKO,90.14463737523658,2000-02
158,MAROTOKO,MAROTOKO,90.55219463659408,2000-02
159,MAROTOKO,MAROTOKO,90.4965842524909,2000-02
160,MAROTOKO,MAROTOKO,90.55219463659408,2000-02
161,MAROTOKO,MAROTOKO,90.4702107640951,2000-02
87,RANOMAFANA,RANOMAFANA,91.26495929402518,2000-02
88,RANOMAFANA,RANOMAFANA,91.3922759995597,2000-02
89,RANOMAFANA,RANOMAFANA,91.39598374154755,2000-02
90,RANOMAFANA,RANOMAFANA,91.23139945283111,2000-02
146,RANOMAFANA,RANOMAFANA,91.25100236634324,2000-02
147,RANOMAFANA,RANOMAFANA,91.39181850103677,2000-02
148,RANOMAFANA,RANOMAFANA,91.44814495491417,2000-02
149,RANOMAFANA,RANOMAFANA,91.21450448015037,2000-02
29,TSARATANANA,TSARATANANA,91.57473142565694,2000-02
41,TSARATANANA,TSARATANANA,91.73859424353428,2000-02
42,TSARATANANA,TSARATANANA,91.6311590627999,2000-02
43,TSARATANANA,TSARATANANA,91.5726691408036,2000-02
44,TSARATANANA,TSARATANANA,91.64627545733478,2000-02
45,TSARATANANA,TSARATANANA,91.73859424353428,2000-02
46,TSARATANANA,TSARATANANA,91.47894765734816,2000-02
47,TSARATANANA,TSARATANANA,91.66778153821079,2000-02
74,TSARATANANA,TSARATANANA,91.57871561541289,2000-02
75,TSARATANANA,TSARATANANA,91.54926031219092,2000-02
76,TSARATANANA,TSARATANANA,91.47894765734816,2000-02
77,TSARATANANA,TSARATANANA,91.57343700248782,2000-02
84,TSARATANANA,TSARATANANA,91.61227990803373,2000-02
85,TSARATANANA,TSARATANANA,91.53027922413298,2000-02
86,TSARATANANA,TSARATANANA,91.56063894247845,2000-02
163,TSARATANANA,TSARATANANA,91.5565533574995,2000-02
164,TSARATANANA,TSARATANANA,91.39097859666565,2000-02
165,TSARATANANA,TSARATANANA,91.08319693781593,2000-02
166,TSARATANANA,TSARATANANA,91.66352839743925,2000-02
167,TSARATANANA,TSARATANANA,91.4739901004144,2000-02
168,TSARATANANA,TSARATANANA,91.04264948260295,2000-02
169,TSARATANANA,TSARATANANA,91.16968152519588,2000-02
170,TSARATANANA,TSARATANANA,91.53850809024138,2000-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,88.8450199042647,2000-03
10,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,88.86697638728428,2000-03
11,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,88.89084810225991,2000-03
12,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,89.09547888847489,2000-03
13,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,88.99614634176591,2000-03
95,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,88.87033122878914,2000-03
96,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,88.72882537409458,2000-03
98,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,88.16692839422527,2000-03
107,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,88.4660287868047,2000-03
