"fid","comm_fkt","new_commun","old_commun","tmin_01","tmin_02","tmin_03","tmin_04","tmin_05","tmin_06","tmin_07","tmin_08","tmin_09","tmin_10","tmin_11","tmin_12","tmax_01","tmax_02","tmax_03","tmax_04","tmax_05","tmax_06","tmax_07","tmax_08","tmax_09","tmax_10","tmax_11","tmax_12","tavg_01","tavg_02","tavg_03","tavg_04","tavg_05","tavg_06","tavg_07","tavg_08","tavg_09","tavg_10","tavg_11","tavg_12","prec_01","prec_02","prec_03","prec_04","prec_05","prec_06","prec_07","prec_08","prec_09","prec_10","prec_11","prec_12","srad_01","srad_02","srad_03","srad_04","srad_05","srad_06","srad_07","srad_08","srad_09","srad_10","srad_11","srad_12","wind_01","wind_02","wind_03","wind_04","wind_05","wind_06","wind_07","wind_08","wind_09","wind_10","wind_11","wind_12","vapr_01","vapr_02","vapr_03","vapr_04","vapr_05","vapr_06","vapr_07","vapr_08","vapr_09","vapr_10","vapr_11","vapr_12"
136,"ANTARETRA_ANDRANOMAITSO","ANTARETRA","ANTARETRA",20.913948059082,20.6315879821777,20.0909671783447,18.7234802246094,16.0960674285889,14.4054012298584,13.7960634231567,13.9275140762329,15.039608001709,17.0079174041748,18.6616172790527,19.8473377227783,20.913948059082,20.6315879821777,20.0909671783447,18.7234802246094,16.0960674285889,14.4054012298584,13.7960634231567,13.9275140762329,15.039608001709,17.0079174041748,18.6616172790527,19.8473377227783,20.913948059082,20.6315879821777,20.0909671783447,18.7234802246094,16.0960674285889,14.4054012298584,13.7960634231567,13.9275140762329,15.039608001709,17.0079174041748,18.6616172790527,19.8473377227783,20.913948059082,20.6315879821777,20.0909671783447,18.7234802246094,16.0960674285889,14.4054012298584,13.7960634231567,13.9275140762329,15.039608001709,17.0079174041748,18.6616172790527,19.8473377227783,20.913948059082,20.6315879821777,20.0909671783447,18.7234802246094,16.0960674285889,14.4054012298584,13.7960634231567,13.9275140762329,15.039608001709,17.0079174041748,18.6616172790527,19.8473377227783,20.913948059082,20.6315879821777,20.0909671783447,18.7234802246094,16.0960674285889,14.4054012298584,13.7960634231567,13.9275140762329,15.039608001709,17.0079174041748,18.6616172790527,19.8473377227783,20.913948059082,20.6315879821777,20.0909671783447,18.7234802246094,16.0960674285889,14.4054012298584,13.7960634231567,13.9275140762329,15.039608001709,17.0079174041748,18.6616172790527,19.8473377227783
137,"ANTARETRA_ANTARETRA","ANTARETRA","ANTARETRA",21.2301826477051,20.9816818237305,20.4037456512451,19.0350875854492,16.4178142547607,14.7225894927979,14.0939321517944,14.225209236145,15.3368616104126,17.2992877960205,18.9452819824219,20.1404514312744,21.2301826477051,20.9816818237305,20.4037456512451,19.0350875854492,16.4178142547607,14.7225894927979,14.0939321517944,14.225209236145,15.3368616104126,17.2992877960205,18.9452819824219,20.1404514312744,21.2301826477051,20.9816818237305,20.4037456512451,19.0350875854492,16.4178142547607,14.7225894927979,14.0939321517944,14.225209236145,15.3368616104126,17.2992877960205,18.9452819824219,20.1404514312744,21.2301826477051,20.9816818237305,20.4037456512451,19.0350875854492,16.4178142547607,14.7225894927979,14.0939321517944,14.225209236145,15.3368616104126,17.2992877960205,18.9452819824219,20.1404514312744,21.2301826477051,20.9816818237305,20.4037456512451,19.0350875854492,16.4178142547607,14.7225894927979,14.0939321517944,14.225209236145,15.3368616104126,17.2992877960205,18.9452819824219,20.1404514312744,21.2301826477051,20.9816818237305,20.4037456512451,19.0350875854492,16.4178142547607,14.7225894927979,14.0939321517944,14.225209236145,15.3368616104126,17.2992877960205,18.9452819824219,20.1404514312744,21.2301826477051,20.9816818237305,20.4037456512451,19.0350875854492,16.4178142547607,14.7225894927979,14.0939321517944,14.225209236145,15.3368616104126,17.2992877960205,18.9452819824219,20.1404514312744
138,"IFANADIANA_IFANADIANA","IFANADIANA","IFANADIANA",20.0642967224121,19.6984481811523,19.2538776397705,17.8350982666016,15.1272172927856,13.3943586349487,12.7909727096558,13.0735702514648,14.1642150878906,16.283088684082,17.9408798217773,19.1176319122314,20.0642967224121,19.6984481811523,19.2538776397705,17.8350982666016,15.1272172927856,13.3943586349487,12.7909727096558,13.0735702514648,14.1642150878906,16.283088684082,17.9408798217773,19.1176319122314,20.0642967224121,19.6984481811523,19.2538776397705,17.8350982666016,15.1272172927856,13.3943586349487,12.7909727096558,13.0735702514648,14.1642150878906,16.283088684082,17.9408798217773,19.1176319122314,20.0642967224121,19.6984481811523,19.2538776397705,17.8350982666016,15.1272172927856,13.3943586349487,12.7909727096558,13.0735702514648,14.1642150878906,16.283088684082,17.9408798217773,19.1176319122314,20.0642967224121,19.6984481811523,19.2538776397705,17.8350982666016,15.1272172927856,13.3943586349487,12.7909727096558,13.0735702514648,14.1642150878906,16.283088684082,17.9408798217773,19.1176319122314,20.0642967224121,19.6984481811523,19.2538776397705,17.8350982666016,15.1272172927856,13.3943586349487,12.7909727096558,13.0735702514648,14.1642150878906,16.283088684082,17.9408798217773,19.1176319122314,20.0642967224121,19.6984481811523,19.2538776397705,17.8350982666016,15.1272172927856,13.3943586349487,12.7909727096558,13.0735702514648,14.1642150878906,16.283088684082,17.9408798217773,19.1176319122314
139,"IFANADIANA_ANDRANOFOLAHINA","IFANADIANA","IFANADIANA",19.574779510498,19.2719192504883,18.7666110992432,17.3215351104736,14.6456737518311,12.8647899627686,12.2647895812988,12.5361080169678,13.664776802063,15.7861671447754,17.4694309234619,18.6665554046631,19.574779510498,19.2719192504883,18.7666110992432,17.3215351104736,14.6456737518311,12.8647899627686,12.2647895812988,12.5361080169678,13.664776802063,15.7861671447754,17.4694309234619,18.6665554046631,19.574779510498,19.2719192504883,18.7666110992432,17.3215351104736,14.6456737518311,12.8647899627686,12.2647895812988,12.5361080169678,13.664776802063,15.7861671447754,17.4694309234619,18.6665554046631,19.574779510498,19.2719192504883,18.7666110992432,17.3215351104736,14.6456737518311,12.8647899627686,12.2647895812988,12.5361080169678,13.664776802063,15.7861671447754,17.4694309234619,18.6665554046631,19.574779510498,19.2719192504883,18.7666110992432,17.3215351104736,14.6456737518311,12.8647899627686,12.2647895812988,12.5361080169678,13.664776802063,15.7861671447754,17.4694309234619,18.6665554046631,19.574779510498,19.2719192504883,18.7666110992432,17.3215351104736,14.6456737518311,12.8647899627686,12.2647895812988,12.5361080169678,13.664776802063,15.7861671447754,17.4694309234619,18.6665554046631,19.574779510498,19.2719192504883,18.7666110992432,17.3215351104736,14.6456737518311,12.8647899627686,12.2647895812988,12.5361080169678,13.664776802063,15.7861671447754,17.4694309234619,18.6665554046631
14,"MAROHARATRA_MANAKANA","MAROHARATRA","MAROHARATRA",18.8979606628418,18.7869625091553,18.1753578186035,16.7819023132324,13.8939876556396,12.2994108200073,11.7927951812744,11.9336280822754,12.9224643707275,15.0209121704102,16.7204723358154,18.00537109375,18.8979606628418,18.7869625091553,18.1753578186035,16.7819023132324,13.8939876556396,12.2994108200073,11.7927951812744,11.9336280822754,12.9224643707275,15.0209121704102,16.7204723358154,18.00537109375,18.8979606628418,18.7869625091553,18.1753578186035,16.7819023132324,13.8939876556396,12.2994108200073,11.7927951812744,11.9336280822754,12.9224643707275,15.0209121704102,16.7204723358154,18.00537109375,18.8979606628418,18.7869625091553,18.1753578186035,16.7819023132324,13.8939876556396,12.2994108200073,11.7927951812744,11.9336280822754,12.9224643707275,15.0209121704102,16.7204723358154,18.00537109375,18.8979606628418,18.7869625091553,18.1753578186035,16.7819023132324,13.8939876556396,12.2994108200073,11.7927951812744,11.9336280822754,12.9224643707275,15.0209121704102,16.7204723358154,18.00537109375,18.8979606628418,18.7869625091553,18.1753578186035,16.7819023132324,13.8939876556396,12.2994108200073,11.7927951812744,11.9336280822754,12.9224643707275,15.0209121704102,16.7204723358154,18.00537109375,18.8979606628418,18.7869625091553,18.1753578186035,16.7819023132324,13.8939876556396,12.2994108200073,11.7927951812744,11.9336280822754,12.9224643707275,15.0209121704102,16.7204723358154,18.00537109375
140,"IFANADIANA_AMBORAKA","IFANADIANA","IFANADIANA",19.793794631958,19.4570083618164,18.9939842224121,17.5787601470947,14.8689336776733,13.1163196563721,12.4998111724854,12.78404712677,13.912296295166,16.0466728210449,17.7188091278076,18.8711757659912,19.793794631958,19.4570083618164,18.9939842224121,17.5787601470947,14.8689336776733,13.1163196563721,12.4998111724854,12.78404712677,13.912296295166,16.0466728210449,17.7188091278076,18.8711757659912,19.793794631958,19.4570083618164,18.9939842224121,17.5787601470947,14.8689336776733,13.1163196563721,12.4998111724854,12.78404712677,13.912296295166,16.0466728210449,17.7188091278076,18.8711757659912,19.793794631958,19.4570083618164,18.9939842224121,17.5787601470947,14.8689336776733,13.1163196563721,12.4998111724854,12.78404712677,13.912296295166,16.0466728210449,17.7188091278076,18.8711757659912,19.793794631958,19.4570083618164,18.9939842224121,17.5787601470947,14.8689336776733,13.1163196563721,12.4998111724854,12.78404712677,13.912296295166,16.0466728210449,17.7188091278076,18.8711757659912,19.793794631958,19.4570083618164,18.9939842224121,17.5787601470947,14.8689336776733,13.1163196563721,12.4998111724854,12.78404712677,13.912296295166,16.0466728210449,17.7188091278076,18.8711757659912,19.793794631958,19.4570083618164,18.9939842224121,17.5787601470947,14.8689336776733,13.1163196563721,12.4998111724854,12.78404712677,13.912296295166,16.0466728210449,17.7188091278076,18.8711757659912
141,"IFANADIANA_AMBODIRAFIA II","IFANADIANA","IFANADIANA",19.9144153594971,19.6462249755859,19.0954265594482,17.6923446655273,15.0844964981079,13.3930988311768,12.7200202941895,12.8865594863892,13.9978675842285,16.0127830505371,17.7190475463867,18.9060649871826,19.9144153594971,19.6462249755859,19.0954265594482,17.6923446655273,15.0844964981079,13.3930988311768,12.7200202941895,12.8865594863892,13.9978675842285,16.0127830505371,17.7190475463867,18.9060649871826,19.9144153594971,19.6462249755859,19.0954265594482,17.6923446655273,15.0844964981079,13.3930988311768,12.7200202941895,12.8865594863892,13.9978675842285,16.0127830505371,17.7190475463867,18.9060649871826,19.9144153594971,19.6462249755859,19.0954265594482,17.6923446655273,15.0844964981079,13.3930988311768,12.7200202941895,12.8865594863892,13.9978675842285,16.0127830505371,17.7190475463867,18.9060649871826,19.9144153594971,19.6462249755859,19.0954265594482,17.6923446655273,15.0844964981079,13.3930988311768,12.7200202941895,12.8865594863892,13.9978675842285,16.0127830505371,17.7190475463867,18.9060649871826,19.9144153594971,19.6462249755859,19.0954265594482,17.6923446655273,15.0844964981079,13.3930988311768,12.7200202941895,12.8865594863892,13.9978675842285,16.0127830505371,17.7190475463867,18.9060649871826,19.9144153594971,19.6462249755859,19.0954265594482,17.6923446655273,15.0844964981079,13.3930988311768,12.7200202941895,12.8865594863892,13.9978675842285,16.0127830505371,17.7190475463867,18.9060649871826
142,"IFANADIANA_FENOARIVO I","IFANADIANA","IFANADIANA",20.2335414886475,19.8962821960449,19.3785972595215,18.0512409210205,15.3460712432861,13.6724367141724,12.9816722869873,13.2470140457153,14.336480140686,16.3855247497559,18.0284271240234,19.2035522460938,20.2335414886475,19.8962821960449,19.3785972595215,18.0512409210205,15.3460712432861,13.6724367141724,12.9816722869873,13.2470140457153,14.336480140686,16.3855247497559,18.0284271240234,19.2035522460938,20.2335414886475,19.8962821960449,19.3785972595215,18.0512409210205,15.3460712432861,13.6724367141724,12.9816722869873,13.2470140457153,14.336480140686,16.3855247497559,18.0284271240234,19.2035522460938,20.2335414886475,19.8962821960449,19.3785972595215,18.0512409210205,15.3460712432861,13.6724367141724,12.9816722869873,13.2470140457153,14.336480140686,16.3855247497559,18.0284271240234,19.2035522460938,20.2335414886475,19.8962821960449,19.3785972595215,18.0512409210205,15.3460712432861,13.6724367141724,12.9816722869873,13.2470140457153,14.336480140686,16.3855247497559,18.0284271240234,19.2035522460938,20.2335414886475,19.8962821960449,19.3785972595215,18.0512409210205,15.3460712432861,13.6724367141724,12.9816722869873,13.2470140457153,14.336480140686,16.3855247497559,18.0284271240234,19.2035522460938,20.2335414886475,19.8962821960449,19.3785972595215,18.0512409210205,15.3460712432861,13.6724367141724,12.9816722869873,13.2470140457153,14.336480140686,16.3855247497559,18.0284271240234,19.2035522460938
143,"AMBOHIMIERA_AMBOHIMIERA","AMBOHIMIERA","AMBOHIMIERA",17.6120586395264,17.3050804138184,16.7599620819092,15.3407154083252,12.7794742584229,10.9134035110474,10.2093591690063,10.4693994522095,11.8227739334106,13.9133577346802,15.5368156433105,16.7592353820801,17.6120586395264,17.3050804138184,16.7599620819092,15.3407154083252,12.7794742584229,10.9134035110474,10.2093591690063,10.4693994522095,11.8227739334106,13.9133577346802,15.5368156433105,16.7592353820801,17.6120586395264,17.3050804138184,16.7599620819092,15.3407154083252,12.7794742584229,10.9134035110474,10.2093591690063,10.4693994522095,11.8227739334106,13.9133577346802,15.5368156433105,16.7592353820801,17.6120586395264,17.3050804138184,16.7599620819092,15.3407154083252,12.7794742584229,10.9134035110474,10.2093591690063,10.4693994522095,11.8227739334106,13.9133577346802,15.5368156433105,16.7592353820801,17.6120586395264,17.3050804138184,16.7599620819092,15.3407154083252,12.7794742584229,10.9134035110474,10.2093591690063,10.4693994522095,11.8227739334106,13.9133577346802,15.5368156433105,16.7592353820801,17.6120586395264,17.3050804138184,16.7599620819092,15.3407154083252,12.7794742584229,10.9134035110474,10.2093591690063,10.4693994522095,11.8227739334106,13.9133577346802,15.5368156433105,16.7592353820801,17.6120586395264,17.3050804138184,16.7599620819092,15.3407154083252,12.7794742584229,10.9134035110474,10.2093591690063,10.4693994522095,11.8227739334106,13.9133577346802,15.5368156433105,16.7592353820801
144,"AMBOHIMIERA_MAROMANANA","AMBOHIMIERA","AMBOHIMIERA",18.5982303619385,18.266695022583,17.7350749969482,16.3803005218506,13.5732803344727,11.7048587799072,11.1498556137085,11.4960918426514,12.7501401901245,14.896092414856,16.5616893768311,17.7858657836914,18.5982303619385,18.266695022583,17.7350749969482,16.3803005218506,13.5732803344727,11.7048587799072,11.1498556137085,11.4960918426514,12.7501401901245,14.896092414856,16.5616893768311,17.7858657836914,18.5982303619385,18.266695022583,17.7350749969482,16.3803005218506,13.5732803344727,11.7048587799072,11.1498556137085,11.4960918426514,12.7501401901245,14.896092414856,16.5616893768311,17.7858657836914,18.5982303619385,18.266695022583,17.7350749969482,16.3803005218506,13.5732803344727,11.7048587799072,11.1498556137085,11.4960918426514,12.7501401901245,14.896092414856,16.5616893768311,17.7858657836914,18.5982303619385,18.266695022583,17.7350749969482,16.3803005218506,13.5732803344727,11.7048587799072,11.1498556137085,11.4960918426514,12.7501401901245,14.896092414856,16.5616893768311,17.7858657836914,18.5982303619385,18.266695022583,17.7350749969482,16.3803005218506,13.5732803344727,11.7048587799072,11.1498556137085,11.4960918426514,12.7501401901245,14.896092414856,16.5616893768311,17.7858657836914,18.5982303619385,18.266695022583,17.7350749969482,16.3803005218506,13.5732803344727,11.7048587799072,11.1498556137085,11.4960918426514,12.7501401901245,14.896092414856,16.5616893768311,17.7858657836914
145,"MAROHARATRA_TANAMBAO OUEST","MAROHARATRA","MAROHARATRA",19.2280120849609,19.0911979675293,18.5126190185547,17.1429462432861,14.257472038269,12.6943635940552,12.1574726104736,12.3462619781494,13.3444385528564,15.4093742370605,17.1093730926514,18.3447685241699,19.2280120849609,19.0911979675293,18.5126190185547,17.1429462432861,14.257472038269,12.6943635940552,12.1574726104736,12.3462619781494,13.3444385528564,15.4093742370605,17.1093730926514,18.3447685241699,19.2280120849609,19.0911979675293,18.5126190185547,17.1429462432861,14.257472038269,12.6943635940552,12.1574726104736,12.3462619781494,13.3444385528564,15.4093742370605,17.1093730926514,18.3447685241699,19.2280120849609,19.0911979675293,18.5126190185547,17.1429462432861,14.257472038269,12.6943635940552,12.1574726104736,12.3462619781494,13.3444385528564,15.4093742370605,17.1093730926514,18.3447685241699,19.2280120849609,19.0911979675293,18.5126190185547,17.1429462432861,14.257472038269,12.6943635940552,12.1574726104736,12.3462619781494,13.3444385528564,15.4093742370605,17.1093730926514,18.3447685241699,19.2280120849609,19.0911979675293,18.5126190185547,17.1429462432861,14.257472038269,12.6943635940552,12.1574726104736,12.3462619781494,13.3444385528564,15.4093742370605,17.1093730926514,18.3447685241699,19.2280120849609,19.0911979675293,18.5126190185547,17.1429462432861,14.257472038269,12.6943635940552,12.1574726104736,12.3462619781494,13.3444385528564,15.4093742370605,17.1093730926514,18.3447685241699
146,"RANOMAFANA_MENARANO","RANOMAFANA","RANOMAFANA",18.8457355499268,18.5666732788086,17.9869422912598,16.6619186401367,14.0569562911987,12.1569566726685,11.4787435531616,11.9014844894409,13.1498985290527,15.310435295105,16.8545455932617,18.0786113739014,18.8457355499268,18.5666732788086,17.9869422912598,16.6619186401367,14.0569562911987,12.1569566726685,11.4787435531616,11.9014844894409,13.1498985290527,15.310435295105,16.8545455932617,18.0786113739014,18.8457355499268,18.5666732788086,17.9869422912598,16.6619186401367,14.0569562911987,12.1569566726685,11.4787435531616,11.9014844894409,13.1498985290527,15.310435295105,16.8545455932617,18.0786113739014,18.8457355499268,18.5666732788086,17.9869422912598,16.6619186401367,14.0569562911987,12.1569566726685,11.4787435531616,11.9014844894409,13.1498985290527,15.310435295105,16.8545455932617,18.0786113739014,18.8457355499268,18.5666732788086,17.9869422912598,16.6619186401367,14.0569562911987,12.1569566726685,11.4787435531616,11.9014844894409,13.1498985290527,15.310435295105,16.8545455932617,18.0786113739014,18.8457355499268,18.5666732788086,17.9869422912598,16.6619186401367,14.0569562911987,12.1569566726685,11.4787435531616,11.9014844894409,13.1498985290527,15.310435295105,16.8545455932617,18.0786113739014,18.8457355499268,18.5666732788086,17.9869422912598,16.6619186401367,14.0569562911987,12.1569566726685,11.4787435531616,11.9014844894409,13.1498985290527,15.310435295105,16.8545455932617,18.0786113739014
147,"RANOMAFANA_AMBODIAVIAVY","RANOMAFANA","RANOMAFANA",19.1437759399414,18.8156318664551,18.284553527832,16.914176940918,14.3038730621338,12.4328317642212,11.770055770874,12.1661109924316,13.3661108016968,15.5374555587769,17.0661106109619,18.3012371063232,19.1437759399414,18.8156318664551,18.284553527832,16.914176940918,14.3038730621338,12.4328317642212,11.770055770874,12.1661109924316,13.3661108016968,15.5374555587769,17.0661106109619,18.3012371063232,19.1437759399414,18.8156318664551,18.284553527832,16.914176940918,14.3038730621338,12.4328317642212,11.770055770874,12.1661109924316,13.3661108016968,15.5374555587769,17.0661106109619,18.3012371063232,19.1437759399414,18.8156318664551,18.284553527832,16.914176940918,14.3038730621338,12.4328317642212,11.770055770874,12.1661109924316,13.3661108016968,15.5374555587769,17.0661106109619,18.3012371063232,19.1437759399414,18.8156318664551,18.284553527832,16.914176940918,14.3038730621338,12.4328317642212,11.770055770874,12.1661109924316,13.3661108016968,15.5374555587769,17.0661106109619,18.3012371063232,19.1437759399414,18.8156318664551,18.284553527832,16.914176940918,14.3038730621338,12.4328317642212,11.770055770874,12.1661109924316,13.3661108016968,15.5374555587769,17.0661106109619,18.3012371063232,19.1437759399414,18.8156318664551,18.284553527832,16.914176940918,14.3038730621338,12.4328317642212,11.770055770874,12.1661109924316,13.3661108016968,15.5374555587769,17.0661106109619,18.3012371063232
148,"RANOMAFANA_AMPASIMPOTSY","RANOMAFANA","RANOMAFANA",18.9474773406982,18.7000923156738,18.1085987091064,16.7849292755127,14.1719369888306,12.2914409637451,11.6471395492554,11.9986963272095,13.2194175720215,15.3725299835205,16.940408706665,18.1840152740479,18.9474773406982,18.7000923156738,18.1085987091064,16.7849292755127,14.1719369888306,12.2914409637451,11.6471395492554,11.9986963272095,13.2194175720215,15.3725299835205,16.940408706665,18.1840152740479,18.9474773406982,18.7000923156738,18.1085987091064,16.7849292755127,14.1719369888306,12.2914409637451,11.6471395492554,11.9986963272095,13.2194175720215,15.3725299835205,16.940408706665,18.1840152740479,18.9474773406982,18.7000923156738,18.1085987091064,16.7849292755127,14.1719369888306,12.2914409637451,11.6471395492554,11.9986963272095,13.2194175720215,15.3725299835205,16.940408706665,18.1840152740479,18.9474773406982,18.7000923156738,18.1085987091064,16.7849292755127,14.1719369888306,12.2914409637451,11.6471395492554,11.9986963272095,13.2194175720215,15.3725299835205,16.940408706665,18.1840152740479,18.9474773406982,18.7000923156738,18.1085987091064,16.7849292755127,14.1719369888306,12.2914409637451,11.6471395492554,11.9986963272095,13.2194175720215,15.3725299835205,16.940408706665,18.1840152740479,18.9474773406982,18.7000923156738,18.1085987091064,16.7849292755127,14.1719369888306,12.2914409637451,11.6471395492554,11.9986963272095,13.2194175720215,15.3725299835205,16.940408706665,18.1840152740479
149,"RANOMAFANA_SAHANDRAZANA","RANOMAFANA","RANOMAFANA",19.3772010803223,19.1544933319092,18.5695877075195,17.2302207946777,14.5003662109375,12.7294826507568,11.9976348876953,12.3994016647339,13.5925989151001,15.7252025604248,17.3405647277832,18.5620956420898,19.3772010803223,19.1544933319092,18.5695877075195,17.2302207946777,14.5003662109375,12.7294826507568,11.9976348876953,12.3994016647339,13.5925989151001,15.7252025604248,17.3405647277832,18.5620956420898,19.3772010803223,19.1544933319092,18.5695877075195,17.2302207946777,14.5003662109375,12.7294826507568,11.9976348876953,12.3994016647339,13.5925989151001,15.7252025604248,17.3405647277832,18.5620956420898,19.3772010803223,19.1544933319092,18.5695877075195,17.2302207946777,14.5003662109375,12.7294826507568,11.9976348876953,12.3994016647339,13.5925989151001,15.7252025604248,17.3405647277832,18.5620956420898,19.3772010803223,19.1544933319092,18.5695877075195,17.2302207946777,14.5003662109375,12.7294826507568,11.9976348876953,12.3994016647339,13.5925989151001,15.7252025604248,17.3405647277832,18.5620956420898,19.3772010803223,19.1544933319092,18.5695877075195,17.2302207946777,14.5003662109375,12.7294826507568,11.9976348876953,12.3994016647339,13.5925989151001,15.7252025604248,17.3405647277832,18.5620956420898,19.3772010803223,19.1544933319092,18.5695877075195,17.2302207946777,14.5003662109375,12.7294826507568,11.9976348876953,12.3994016647339,13.5925989151001,15.7252025604248,17.3405647277832,18.5620956420898
15,"AMBOHIMIERA_ANDEMAKA NORD","AMBOHIMIERA","AMBOHIMIERA",19.0757694244385,18.7345523834229,18.2403717041016,16.8496627807617,14.163592338562,12.3327312469482,11.6941013336182,11.9808912277222,13.2053136825562,15.2502632141113,16.9523849487305,18.2237014770508,19.0757694244385,18.7345523834229,18.2403717041016,16.8496627807617,14.163592338562,12.3327312469482,11.6941013336182,11.9808912277222,13.2053136825562,15.2502632141113,16.9523849487305,18.2237014770508,19.0757694244385,18.7345523834229,18.2403717041016,16.8496627807617,14.163592338562,12.3327312469482,11.6941013336182,11.9808912277222,13.2053136825562,15.2502632141113,16.9523849487305,18.2237014770508,19.0757694244385,18.7345523834229,18.2403717041016,16.8496627807617,14.163592338562,12.3327312469482,11.6941013336182,11.9808912277222,13.2053136825562,15.2502632141113,16.9523849487305,18.2237014770508,19.0757694244385,18.7345523834229,18.2403717041016,16.8496627807617,14.163592338562,12.3327312469482,11.6941013336182,11.9808912277222,13.2053136825562,15.2502632141113,16.9523849487305,18.2237014770508,19.0757694244385,18.7345523834229,18.2403717041016,16.8496627807617,14.163592338562,12.3327312469482,11.6941013336182,11.9808912277222,13.2053136825562,15.2502632141113,16.9523849487305,18.2237014770508,19.0757694244385,18.7345523834229,18.2403717041016,16.8496627807617,14.163592338562,12.3327312469482,11.6941013336182,11.9808912277222,13.2053136825562,15.2502632141113,16.9523849487305,18.2237014770508
150,"MAROHARATRA_SAHOMBY","MAROHARATRA","MAROHARATRA",19.4475212097168,19.2841701507568,18.7274990081787,17.3252048492432,14.5634813308716,12.91761302948,12.3762187957764,12.5928440093994,13.5972414016724,15.6283025741577,17.2543296813965,18.5672550201416,19.4475212097168,19.2841701507568,18.7274990081787,17.3252048492432,14.5634813308716,12.91761302948,12.3762187957764,12.5928440093994,13.5972414016724,15.6283025741577,17.2543296813965,18.5672550201416,19.4475212097168,19.2841701507568,18.7274990081787,17.3252048492432,14.5634813308716,12.91761302948,12.3762187957764,12.5928440093994,13.5972414016724,15.6283025741577,17.2543296813965,18.5672550201416,19.4475212097168,19.2841701507568,18.7274990081787,17.3252048492432,14.5634813308716,12.91761302948,12.3762187957764,12.5928440093994,13.5972414016724,15.6283025741577,17.2543296813965,18.5672550201416,19.4475212097168,19.2841701507568,18.7274990081787,17.3252048492432,14.5634813308716,12.91761302948,12.3762187957764,12.5928440093994,13.5972414016724,15.6283025741577,17.2543296813965,18.5672550201416,19.4475212097168,19.2841701507568,18.7274990081787,17.3252048492432,14.5634813308716,12.91761302948,12.3762187957764,12.5928440093994,13.5972414016724,15.6283025741577,17.2543296813965,18.5672550201416,19.4475212097168,19.2841701507568,18.7274990081787,17.3252048492432,14.5634813308716,12.91761302948,12.3762187957764,12.5928440093994,13.5972414016724,15.6283025741577,17.2543296813965,18.5672550201416
151,"MAROHARATRA_AMBODIMANGA","MAROHARATRA","MAROHARATRA",20.3333740234375,20.2068824768066,19.6032276153564,18.2971229553223,15.5760221481323,13.8847036361694,13.376974105835,13.5812511444092,14.577392578125,16.5342216491699,18.1888256072998,19.4414157867432,20.3333740234375,20.2068824768066,19.6032276153564,18.2971229553223,15.5760221481323,13.8847036361694,13.376974105835,13.5812511444092,14.577392578125,16.5342216491699,18.1888256072998,19.4414157867432,20.3333740234375,20.2068824768066,19.6032276153564,18.2971229553223,15.5760221481323,13.8847036361694,13.376974105835,13.5812511444092,14.577392578125,16.5342216491699,18.1888256072998,19.4414157867432,20.3333740234375,20.2068824768066,19.6032276153564,18.2971229553223,15.5760221481323,13.8847036361694,13.376974105835,13.5812511444092,14.577392578125,16.5342216491699,18.1888256072998,19.4414157867432,20.3333740234375,20.2068824768066,19.6032276153564,18.2971229553223,15.5760221481323,13.8847036361694,13.376974105835,13.5812511444092,14.577392578125,16.5342216491699,18.1888256072998,19.4414157867432,20.3333740234375,20.2068824768066,19.6032276153564,18.2971229553223,15.5760221481323,13.8847036361694,13.376974105835,13.5812511444092,14.577392578125,16.5342216491699,18.1888256072998,19.4414157867432,20.3333740234375,20.2068824768066,19.6032276153564,18.2971229553223,15.5760221481323,13.8847036361694,13.376974105835,13.5812511444092,14.577392578125,16.5342216491699,18.1888256072998,19.4414157867432
152,"MAROHARATRA_AMPASIMADINIKA","MAROHARATRA","MAROHARATRA",20.2340869903564,20.084005355835,19.4956378936768,18.1502246856689,15.4434661865234,13.7398557662964,13.2655754089355,13.4367761611938,14.4481773376465,16.4516410827637,18.087007522583,19.3293437957764,20.2340869903564,20.084005355835,19.4956378936768,18.1502246856689,15.4434661865234,13.7398557662964,13.2655754089355,13.4367761611938,14.4481773376465,16.4516410827637,18.087007522583,19.3293437957764,20.2340869903564,20.084005355835,19.4956378936768,18.1502246856689,15.4434661865234,13.7398557662964,13.2655754089355,13.4367761611938,14.4481773376465,16.4516410827637,18.087007522583,19.3293437957764,20.2340869903564,20.084005355835,19.4956378936768,18.1502246856689,15.4434661865234,13.7398557662964,13.2655754089355,13.4367761611938,14.4481773376465,16.4516410827637,18.087007522583,19.3293437957764,20.2340869903564,20.084005355835,19.4956378936768,18.1502246856689,15.4434661865234,13.7398557662964,13.2655754089355,13.4367761611938,14.4481773376465,16.4516410827637,18.087007522583,19.3293437957764,20.2340869903564,20.084005355835,19.4956378936768,18.1502246856689,15.4434661865234,13.7398557662964,13.2655754089355,13.4367761611938,14.4481773376465,16.4516410827637,18.087007522583,19.3293437957764,20.2340869903564,20.084005355835,19.4956378936768,18.1502246856689,15.4434661865234,13.7398557662964,13.2655754089355,13.4367761611938,14.4481773376465,16.4516410827637,18.087007522583,19.3293437957764
